id,experiment_id,is_map,image_url,commons_url,map_ne_lng,map_sw_lng,map_ne_lat,map_sw_lat,map_annotations_count,label,avg_rank,new feature,median_rank,rank_var,avg_normalized_rank,normalized_rank_var,avg_validation_question_correct,avg_rank_validated,rank_validated_var,avg_normalized_rank_validated,normalized_rank_validated_var,generation_method,generation_score,article_title_2_text_esa,caption_2_text_esa,locations_2_article_text_esa,max_locations_2_article_text_esa,avg_locations_2_article_text_esa,median_locations_2_article_text_esa,max_article_title_2_article_text_esa,avg_article_title_2_article_text_esa,median_article_title_2_article_text_esa
26,26-47,0,https://upload.wikimedia.org/wikipedia/commons/b/b0/Saudi_Arabia%2C_administrative_divisions_-_Nmbrs_-_colored.svg,https://commons.wikimedia.org/wiki/File:Saudi_Arabia%2C_administrative_divisions_-_Nmbrs_-_colored.svg,,,,,,0,0,0,0,0,0,0,0.75,0,0,0,0,all,0.082137617,0.933959656,0.943792584,,,,,,,
17,17-7,0,https://upload.wikimedia.org/wikipedia/commons/c/c1/Income_Tax_Germany_2010.png,https://commons.wikimedia.org/wiki/File:Income_Tax_Germany_2010.png,,,,,,0,0,0,0,0,0,0,1,0,0,0,0,all,0.423721502,0.914640895,0.986237184,,,,,0.977763957,0.948998193,0.954589726
26,26-59,0,https://upload.wikimedia.org/wikipedia/commons/d/d8/Socio-eco_expenditures_IRAN.jpg,https://commons.wikimedia.org/wiki/File:Socio-eco_expenditures_IRAN.jpg,,,,,,0,0,0,0,0,0,0,0.75,0,0,0,0,all,0.024328774,0.844343757,0.977901301,,,,,0.92640861,0.876330576,0.85823936
5,5/18/16,0,https://upload.wikimedia.org/wikipedia/commons/e/eb/Wpdms_republic_of_texas.svg,https://commons.wikimedia.org/wiki/File:Wpdms_republic_of_texas.svg,,,,,,0,0,0,0,0,0,0,0.75,0,0,0,0,all,0.056797594,0.834646587,0.904925914,,,,,0.899156988,0.750067527,0.751707301
17,17-3,0,https://upload.wikimedia.org/wikipedia/commons/a/af/German_GDP_in_tax_havens.png,https://commons.wikimedia.org/wiki/File:German_GDP_in_tax_havens.png,,,,,,0,0,0,0,0,0,0,1,0,0,0,0,all,0.423721502,0.914640895,0.985563059,,,,,0.951352661,0.799611489,0.866764823
5,5/14/16,0,https://upload.wikimedia.org/wikipedia/commons/e/e6/Mexico_1824_%28equirectangular_projection%29.png,https://commons.wikimedia.org/wiki/File:Mexico_1824_%28equirectangular_projection%29.png,,,,,,0,0,0,0,0,0,0,0.75,0,0,0,0,all,0.056797594,0.834646587,0.666306383,,,,,,,
5,5/17/16,0,https://upload.wikimedia.org/wikipedia/commons/a/ac/Texas_proposed_boundaries.svg,https://commons.wikimedia.org/wiki/File:Texas_proposed_boundaries.svg,,,,,,0,0,0,0,0,0,0,0.75,0,0,0,0,all,0.056797594,0.834646587,0.881047074,,,,,0.843616128,0.71959929,0.727199066
26,26-51,0,https://upload.wikimedia.org/wikipedia/commons/a/ac/West-Asia_Koppen_Map.png,https://commons.wikimedia.org/wiki/File:West-Asia_Koppen_Map.png,,,,,,0,0,0,0,0,0,0,0.75,0,0,0,0,all,0.082137617,0.933959656,0.759202632,,,,,0.950431766,0.717097939,0.933959656
5,5/20/16,0,https://upload.wikimedia.org/wikipedia/commons/9/93/Race_and_ethnicity_Austin_%282000%29.png,https://commons.wikimedia.org/wiki/File:Race_and_ethnicity_Austin_%282000%29.png,,,,,,0,0,0,0,0,0,0,0.75,0,0,0,0,all,0.018697007,0.851855054,0.857601544,,,,,,,
26,26-60,0,https://upload.wikimedia.org/wikipedia/commons/1/1b/USD-IRR_exchange_rate.JPG,https://commons.wikimedia.org/wiki/File:USD-IRR_exchange_rate.JPG,,,,,,0,0,0,0,0,0,0,0.75,0,0,0,0,all,0.024328774,0.844343757,0.973854553,,,,,0.983546613,0.890271124,0.85823936
26,26-17,0,https://upload.wikimedia.org/wikipedia/commons/0/02/Map_Iran_1900-en.png,https://commons.wikimedia.org/wiki/File:Map_Iran_1900-en.png,,,,,,0,0,0,0,0,0,0,0.75,0,0,0,0,all,0.800748242,0.915107313,0.830789825,,,,,0.915107313,0.683951703,0.705188645
26,26-22,0,https://upload.wikimedia.org/wikipedia/commons/c/c3/Seljuk_Empire_locator_map.svg,https://commons.wikimedia.org/wiki/File:Seljuk_Empire_locator_map.svg,,,,,,0,0,0,0,0,0,0,0.75,0,0,0,0,all,0.800748242,0.915107313,0.66497402,,,,,0.929205453,0.462057935,0.408800918
37,37-8,0,https://upload.wikimedia.org/wikipedia/commons/7/7d/Federal_Funds_Rate_%28effective%29.svg,https://commons.wikimedia.org/wiki/File:Federal_Funds_Rate_%28effective%29.svg,,,,,,0,0,0,0,0,0,0,0.75,0,0,0,0,all,0.711564901,0.987191966,0.762360808,,,,,,,
13,13-10,0,https://upload.wikimedia.org/wikipedia/commons/7/79/PPACA_Premium_Chart.jpg,https://commons.wikimedia.org/wiki/File:PPACA_Premium_Chart.jpg,,,,,,0,0,0,0,0,0,0,1,0,0,0,0,all,0.08747816,0.920772088,0.910503,,,,,0.920772088,0.793277679,0.830296831
15,15-3,0,https://upload.wikimedia.org/wikipedia/commons/9/92/111th_Congress_1st_session_Senate_roll_call_396.svg,https://commons.wikimedia.org/wiki/File:111th_Congress_1st_session_Senate_roll_call_396.svg,,,,,,0,0,0,0,0,0,0,1,0,0,0,0,all,0.62451766,0.978022817,0.733465439,,,,,0.978301357,0.978162087,0.978162087
15,15-4,0,https://upload.wikimedia.org/wikipedia/commons/5/54/111th_Congress_roll_call_165.svg,https://commons.wikimedia.org/wiki/File:111th_Congress_roll_call_165.svg,,,,,,0,0,0,0,0,0,0,1,0,0,0,0,all,0.62451766,0.978022817,0.677480167,,,,,0.978301357,0.978162087,0.978162087
15,15-18,0,https://upload.wikimedia.org/wikipedia/commons/7/77/Arab_Spring_and_Regional_Conflict_Map.svg,https://commons.wikimedia.org/wiki/File:Arab_Spring_and_Regional_Conflict_Map.svg,,,,,,0,0,0,0,0,0,0,1,0,0,0,0,all,0.043963359,0.832065665,0.302681791,,,,,0.832065665,0.496942134,0.496942134
15,15-19,0,https://upload.wikimedia.org/wikipedia/commons/4/44/ElectoralCollege2012.svg,https://commons.wikimedia.org/wiki/File:ElectoralCollege2012.svg,,,,,,0,0,0,0,0,0,0,1,0,0,0,0,all,0.043963359,0.832065665,0.743128757,,,,,0.880211221,0.639222317,0.630853006
15,15-20,0,https://upload.wikimedia.org/wikipedia/commons/d/dd/Obama_international_agreements_and_air_strikes.png,https://commons.wikimedia.org/wiki/File:Obama_international_agreements_and_air_strikes.png,,,,,,0,0,0,0,0,0,0,1,0,0,0,0,all,0.043963359,0.832065665,0.856206929,,,,,0.832065665,0.832065665,0.832065665
26,26-14,0,https://upload.wikimedia.org/wikipedia/commons/5/55/Achaemenid_true_extent.png,https://commons.wikimedia.org/wiki/File:Achaemenid_true_extent.png,,,,,,0,0,0,0,0,0,0,0.75,0,0,0,0,all,0.800748242,0.915107313,0.658408556,,,,,0.915107313,0.843482879,0.843482879
26,26-15,0,https://upload.wikimedia.org/wikipedia/commons/a/ae/Ilkhanate_in_1256%E2%80%931353.PNG,https://commons.wikimedia.org/wiki/File:Ilkhanate_in_1256%E2%80%931353.PNG,,,,,,0,0,0,0,0,0,0,0.75,0,0,0,0,all,0.800748242,0.915107313,0.324538786,,,,,,,
26,26-16,0,https://upload.wikimedia.org/wikipedia/commons/7/73/Khwarezmid-empire-1220CE.png,https://commons.wikimedia.org/wiki/File:Khwarezmid-empire-1220CE.png,,,,,,0,0,0,0,0,0,0,0.75,0,0,0,0,all,0.800748242,0.915107313,0.574520631,,,,,0.915107313,0.458862557,0.458862557
26,26-18,0,https://upload.wikimedia.org/wikipedia/commons/7/72/Map_of_expansion_of_Caliphate.svg,https://commons.wikimedia.org/wiki/File:Map_of_expansion_of_Caliphate.svg,,,,,,0,0,0,0,0,0,0,0.75,0,0,0,0,all,0.800748242,0.915107313,0.760311568,,,,,0.941052004,0.588424243,0.611265897
26,26-19,0,https://upload.wikimedia.org/wikipedia/commons/f/f1/Parthian_Empire_at_it%27s_greatest_extent.png,https://commons.wikimedia.org/wiki/File:Parthian_Empire_at_it%27s_greatest_extent.png,,,,,,0,0,0,0,0,0,0,0.75,0,0,0,0,all,0.800748242,0.915107313,0.600334911,,,,,,,
26,26-20,0,https://upload.wikimedia.org/wikipedia/commons/e/ed/Safavid_Empire_1501_1722_AD.png,https://commons.wikimedia.org/wiki/File:Safavid_Empire_1501_1722_AD.png,,,,,,0,0,0,0,0,0,0,0.75,0,0,0,0,all,0.800748242,0.915107313,0.697171289,,,,,0.915107313,0.795832161,0.838065339
26,26-21,0,https://upload.wikimedia.org/wikipedia/commons/0/06/SassanidEmpireTrueExtent.png,https://commons.wikimedia.org/wiki/File:SassanidEmpireTrueExtent.png,,,,,,0,0,0,0,0,0,0,0.75,0,0,0,0,all,0.800748242,0.915107313,0.667150474,,,,,0.915107313,0.843482879,0.843482879
26,26-23,0,https://upload.wikimedia.org/wikipedia/commons/6/6c/Timurid.svg,https://commons.wikimedia.org/wiki/File:Timurid.svg,,,,,,0,0,0,0,0,0,0,0.75,0,0,0,0,all,0.800748242,0.915107313,0.463142242,,,,,0.954199761,0.522578045,0.591333244
26,26-28,0,https://upload.wikimedia.org/wikipedia/commons/d/de/Gas_Production_Top_5_Countries.png,https://commons.wikimedia.org/wiki/File:Gas_Production_Top_5_Countries.png,,,,,,0,0,0,0,0,0,0,0.75,0,0,0,0,all,0.751475462,0.927731675,0.978340801,,,,,0.978349426,0.953040551,0.953040551
26,26-29,0,https://upload.wikimedia.org/wikipedia/commons/a/ac/Global_Gas_trade_both_LNG_and_Pipeline.png,https://commons.wikimedia.org/wiki/File:Global_Gas_trade_both_LNG_and_Pipeline.png,,,,,,0,0,0,0,0,0,0,0.75,0,0,0,0,all,0.751475462,0.927731675,0.987749815,,,,,0.988788359,0.958260017,0.958260017
26,26-41,0,https://upload.wikimedia.org/wikipedia/commons/b/b8/Octane_molecule_3D_model.png,https://commons.wikimedia.org/wiki/File:Octane_molecule_3D_model.png,,,,,,0,0,0,0,0,0,0,0.75,0,0,0,0,all,0.242201239,0.95425335,0.853863933,,,,,0.95425335,0.95425335,0.95425335
31,31-3,0,https://upload.wikimedia.org/wikipedia/commons/9/92/111th_Congress_1st_session_Senate_roll_call_396.svg,https://commons.wikimedia.org/wiki/File:111th_Congress_1st_session_Senate_roll_call_396.svg,,,,,,0,0,0,0,0,0,0,0.75,0,0,0,0,all,0.80016578,0.975663551,0.600623555,,,,,0.975663551,0.963131722,0.963131722
31,31-4,0,https://upload.wikimedia.org/wikipedia/commons/5/54/111th_Congress_roll_call_165.svg,https://commons.wikimedia.org/wiki/File:111th_Congress_roll_call_165.svg,,,,,,0,0,0,0,0,0,0,0.75,0,0,0,0,all,0.80016578,0.975663551,0.525964494,,,,,0.975663551,0.963131722,0.963131722
31,31-27,0,https://upload.wikimedia.org/wikipedia/commons/8/87/Labour_demand_in_the_short_run_small.png,https://commons.wikimedia.org/wiki/File:Labour_demand_in_the_short_run_small.png,,,,,,0,0,0,0,0,0,0,0.75,0,0,0,0,all,0.054680757,0.880640807,0.930951468,,,,,0.880640807,0.880640807,0.880640807
31,31-28,0,https://upload.wikimedia.org/wikipedia/commons/3/30/Labour_economics-shortrun_supply_smaller.png,https://commons.wikimedia.org/wiki/File:Labour_economics-shortrun_supply_smaller.png,,,,,,0,0,0,0,0,0,0,0.75,0,0,0,0,all,0.054680757,0.880640807,0.924399387,,,,,0.880640807,0.880640807,0.880640807
31,31-32,0,https://upload.wikimedia.org/wikipedia/commons/7/71/Marginal_physical_product_of_labour_small.png,https://commons.wikimedia.org/wiki/File:Marginal_physical_product_of_labour_small.png,,,,,,0,0,0,0,0,0,0,0.75,0,0,0,0,all,0.054680757,0.880640807,0.898084559,,,,,0.880640807,0.880640807,0.880640807
31,31-34,0,https://upload.wikimedia.org/wikipedia/commons/a/a4/Budget_Deficit_1971_to_2001.png,https://commons.wikimedia.org/wiki/File:Budget_Deficit_1971_to_2001.png,,,,,,0,0,0,0,0,0,0,0.75,0,0,0,0,all,0.025404157,0.860080865,0.976045867,,,,,0.860080865,0.753011806,0.753011806
31,31-35,0,https://upload.wikimedia.org/wikipedia/commons/1/1f/McCainObamaMatchupTWINtop.svg,https://commons.wikimedia.org/wiki/File:McCainObamaMatchupTWINtop.svg,,,,,,0,0,0,0,0,0,0,0.75,0,0,0,0,all,0.024494366,0.877437205,0.955052392,,,,,0.877437205,0.869094975,0.872548286
34,34-18,0,https://upload.wikimedia.org/wikipedia/commons/e/e5/Kushanmap.jpg,https://commons.wikimedia.org/wiki/File:Kushanmap.jpg,,,,,,0,0,0,0,0,0,0,1,0,0,0,0,all,0.159930677,0.928817386,0.602624615,,,,,0.928817386,0.478943892,0.532902108
38,38-9,0,https://upload.wikimedia.org/wikipedia/commons/3/3e/Bi_flag.svg,https://commons.wikimedia.org/wiki/File:Bi_flag.svg,,,,,,0,0,0,0,0,0,0,1,0,0,0,0,all,0.043757899,0.887413425,0.85523429,,,,,0.927111442,0.860408766,0.870849539
38,38-10,0,https://upload.wikimedia.org/wikipedia/commons/c/c0/Bi_triangles.svg,https://commons.wikimedia.org/wiki/File:Bi_triangles.svg,,,,,,0,0,0,0,0,0,0,1,0,0,0,0,all,0.043757899,0.887413425,0.002617801,,,,,0.900437376,0.8939254,0.8939254
38,38-11,0,https://upload.wikimedia.org/wikipedia/commons/8/8d/Bisexual-moon-symbol.svg,https://commons.wikimedia.org/wiki/File:Bisexual-moon-symbol.svg,,,,,,0,0,0,0,0,0,0,1,0,0,0,0,all,0.043757899,0.887413425,0.002617801,,,,,0.900437376,0.8939254,0.8939254
26,26-30,0,https://upload.wikimedia.org/wikipedia/commons/d/dd/Henry_hub_NG_prices.svg,https://commons.wikimedia.org/wiki/File:Henry_hub_NG_prices.svg,,,,,,0,0,0,0,0,0,0,0.75,0,0,0,0,all,0.751475462,0.927731675,0.986070928,,,,,0.984882181,0.951609146,0.942213583
4,4/6/16,0,https://upload.wikimedia.org/wikipedia/commons/7/74/1860-russian-america.jpg,https://commons.wikimedia.org/wiki/File:1860-russian-america.jpg,,,,,,0,0,0,0,0,0,0,1,0,0,0,0,all,0.651300082,0.93326011,0.693811581,,,,,0.93326011,0.623547589,0.578224468
22,22-17,0,https://upload.wikimedia.org/wikipedia/commons/d/dd/Obama_international_agreements_and_air_strikes.png,https://commons.wikimedia.org/wiki/File:Obama_international_agreements_and_air_strikes.png,,,,,,0,0,0,0,0,0,0,0.75,0,0,0,0,all,0.022816358,0.833946549,0.881437801,,,,,0.833946549,0.833946549,0.833946549
31,31-5,0,https://upload.wikimedia.org/wikipedia/commons/8/86/Israeli_Health_Care_Spending_as_a_Percentage_of_GDP.jpg,https://commons.wikimedia.org/wiki/File:Israeli_Health_Care_Spending_as_a_Percentage_of_GDP.jpg,,,,,,0,0,0,0,0,0,0,0.75,0,0,0,0,all,0.783160098,0.975354975,0.986518324,,,,,0.975354975,0.956945785,0.956945785
31,31-26,0,https://upload.wikimedia.org/wikipedia/commons/2/27/Overweight_or_obese_population_OECD_2010.png,https://commons.wikimedia.org/wiki/File:Overweight_or_obese_population_OECD_2010.png,,,,,,0,0,0,0,0,0,0,0.75,0,0,0,0,all,0.066484709,0.902107748,0.97484158,,,,,0.902107748,0.865715968,0.877466754
39,39-6,0,https://upload.wikimedia.org/wikipedia/commons/d/dd/Obama_international_agreements_and_air_strikes.png,https://commons.wikimedia.org/wiki/File:Obama_international_agreements_and_air_strikes.png,,,,,,0,0,0,0,0,0,0,1,0,0,0,0,all,0.728808844,0.985445953,0.982192463,,,,,0.985445953,0.985445953,0.985445953
31,31-25,0,https://upload.wikimedia.org/wikipedia/commons/4/44/Obese_population_OECD_2010.png,https://commons.wikimedia.org/wiki/File:Obese_population_OECD_2010.png,,,,,,0,0,0,0,0,0,0,0.75,0,0,0,0,all,0.066484709,0.902107748,0.975617039,,,,,0.902107748,0.865715968,0.877466754
23,23-6,0,https://upload.wikimedia.org/wikipedia/commons/1/1a/Flag_of_the_Red_Cross.svg,https://commons.wikimedia.org/wiki/File:Flag_of_the_Red_Cross.svg,,,,,,0,0,0,0,0,0,0,1,0,0,0,0,all,0.020372106,0.859096928,0.478416636,,,,,,,
31,31-24,0,https://upload.wikimedia.org/wikipedia/commons/8/8b/Health_systems_comparison_OECD_2008.png,https://commons.wikimedia.org/wiki/File:Health_systems_comparison_OECD_2008.png,,,,,,0,0,0,0,0,0,0,0.75,0,0,0,0,all,0.066484709,0.902107748,0.988657796,,,,,0.902107748,0.902107748,0.902107748
23,23-9,0,https://upload.wikimedia.org/wikipedia/commons/9/96/C0001xgp_wcmt_smt.png,https://commons.wikimedia.org/wiki/File:C0001xgp_wcmt_smt.png,,,,,,0,0,0,0,0,0,0,1,0,0,0,0,all,0.016077076,0.914669274,0.801918092,,,,,0.914669274,0.914669274,0.914669274
29,29-15,0,https://upload.wikimedia.org/wikipedia/commons/8/84/Georgia_Congressional_Districts%2C_113th_Congress.tif,https://commons.wikimedia.org/wiki/File:Georgia_Congressional_Districts%2C_113th_Congress.tif,,,,,,0,0,0,0,0,0,0,1,0,0,0,0,all,0.610958516,0.913887166,0.776599906,,,,,,,
29,29-14,0,https://upload.wikimedia.org/wikipedia/commons/f/fd/Kentucky_Congressional_Districts%2C_113th_Congress.tif,https://commons.wikimedia.org/wiki/File:Kentucky_Congressional_Districts%2C_113th_Congress.tif,,,,,,0,0,0,0,0,0,0,1,0,0,0,0,all,0.632794472,0.896632398,0.747295581,,,,,,,
29,29-16,0,https://upload.wikimedia.org/wikipedia/commons/3/31/Missouri_Congressional_Districts%2C_113th_Congress.tif,https://commons.wikimedia.org/wiki/File:Missouri_Congressional_Districts%2C_113th_Congress.tif,,,,,,0,0,0,0,0,0,0,1,0,0,0,0,all,0.604496784,0.896978172,0.734200785,,,,,,,
29,29-13,0,https://upload.wikimedia.org/wikipedia/commons/3/3d/North_Carolina_Congressional_Districts%2C_113th_Congress.tif,https://commons.wikimedia.org/wiki/File:North_Carolina_Congressional_Districts%2C_113th_Congress.tif,,,,,,0,0,0,0,0,0,0,1,0,0,0,0,all,0.648537178,0.926152339,0.794756119,,,,,,,
4,4/9/16,0,https://upload.wikimedia.org/wikipedia/commons/2/2b/Alaska-StateSeal.svg,https://commons.wikimedia.org/wiki/File:Alaska-StateSeal.svg,,,,,,0,0,0,0,0,0,0,1,0,0,0,0,all,0.60906745,0.916137977,0.002617801,,,,,0.950287345,0.606984863,0.638621568
29,29-10,0,https://upload.wikimedia.org/wikipedia/commons/5/52/Ohio_Congressional_Districts%2C_113th_Congress.tif,https://commons.wikimedia.org/wiki/File:Ohio_Congressional_Districts%2C_113th_Congress.tif,,,,,,0,0,0,0,0,0,0,1,0,0,0,0,all,0.771783001,0.925268898,0.824318468,,,,,,,
26,26-10,0,https://upload.wikimedia.org/wikipedia/commons/e/eb/Crudes.PNG,https://commons.wikimedia.org/wiki/File:Crudes.PNG,,,,,,0,0,0,0,0,0,0,0.75,0,0,0,0,all,0.815384557,0.990170972,0.976051837,,,,,0.990170972,0.978077156,0.989807147
23,23-12,0,https://upload.wikimedia.org/wikipedia/commons/0/04/Nuclear_plants_Japan_in_2011.svg,https://commons.wikimedia.org/wiki/File:Nuclear_plants_Japan_in_2011.svg,,,,,,0,0,0,0,0,0,0,1,0,0,0,0,all,0.016077076,0.914669274,0.975949667,,,,,0.915297123,0.887385604,0.900585008
1,1/15/16,0,https://upload.wikimedia.org/wikipedia/commons/3/34/2014_UN_Human_Development_Report_Quartiles.svg,https://commons.wikimedia.org/wiki/File:2014_UN_Human_Development_Report_Quartiles.svg,,,,,,0,0.333333333,0.007215156,0,0.555555556,0.111111111,0.061728395,0.833333333,0,0,0,0,all,0.027500877,0.803333813,0.793905037,,,,,0.859011195,0.630386538,0.742634916
1,1/18/16,0,https://upload.wikimedia.org/wikipedia/commons/a/af/Infectious_and_parasitic_diseases_world_map_-_DALY_-_WHO2004.svg,https://commons.wikimedia.org/wiki/File:Infectious_and_parasitic_diseases_world_map_-_DALY_-_WHO2004.svg,,,,,,0,0.666666667,0.010873323,0.5,0.555555556,0.222222222,0.061728395,0.833333333,0.4,0.24,0.4,0.24,all,0.018734659,0.98291937,0.992317511,,,,,0.98291937,0.98291937,0.98291937
34,34-17,0,https://upload.wikimedia.org/wikipedia/commons/3/38/Ancient_Khorasan_highlighted.jpg,https://commons.wikimedia.org/wiki/File:Ancient_Khorasan_highlighted.jpg,,,,,,0,0,0.011563388,0,0,0,0,1,0,0,0,0,all,0.159930677,0.928817386,0.977478819,,,,,0.967814284,0.677379592,0.735776077
26,26-38,0,https://upload.wikimedia.org/wikipedia/commons/5/50/Oil_price_chronology-june2007.gif,https://commons.wikimedia.org/wiki/File:Oil_price_chronology-june2007.gif,,,,,,0,1,0.012138691,1,0.5,0.333333333,0.055555556,0.75,1,0.666666667,1,0.666666667,all,0.608128006,0.994776642,0.995607476,,,,,0.994776642,0.986769179,0.987412056
1,1/9/16,0,https://upload.wikimedia.org/wikipedia/commons/3/31/Poliomyelitis_world_map_-_DALY_-_WHO2004.svg,https://commons.wikimedia.org/wiki/File:Poliomyelitis_world_map_-_DALY_-_WHO2004.svg,,,,,,0,1,0.013413505,1,1,0.333333333,0.111111111,0.833333333,1,1.2,1,1.2,all,0.778064165,0.979022259,0.973876887,,,,,0.979022259,0.979022259,0.979022259
38,38-6,0,https://upload.wikimedia.org/wikipedia/commons/b/b0/Transgender_Pride_flag.svg,https://commons.wikimedia.org/wiki/File:Transgender_Pride_flag.svg,,,,,,0,0.5,0.019205029,0,0.75,0.166666667,0.083333333,1,0.5,0.75,0.5,0.75,all,0.191753927,0.965973858,0.863705695,,,,,,,
34,34-13,0,https://upload.wikimedia.org/wikipedia/commons/2/24/Flag_of_Taliban.svg,https://commons.wikimedia.org/wiki/File:Flag_of_Taliban.svg,,,,,,0,0.5,0.019330952,0,0.75,0.166666667,0.083333333,1,0.5,0.75,0.5,0.75,all,0.804827106,0.98577545,0.995031088,,,,,,,
1,1/22/16,0,https://upload.wikimedia.org/wikipedia/commons/6/67/World_Health_Organization_membership_status_map.png,https://commons.wikimedia.org/wiki/File:World_Health_Organization_membership_status_map.png,,,,,,0,0.666666667,0.01960323,0.5,0.555555556,0.222222222,0.061728395,0.833333333,0.4,0.24,0.4,0.24,all,0.011591444,0.958378469,0.89979151,,,,,0.958378469,0.688808052,0.688808052
31,31-33,0,https://upload.wikimedia.org/wikipedia/commons/8/80/Total_health_expenditure_per_capita%2C_US_Dollars_PPP.png,https://commons.wikimedia.org/wiki/File:Total_health_expenditure_per_capita%2C_US_Dollars_PPP.png,,,,,,0,0.75,0.021125009,1,0.1875,0.25,0.020833333,0.75,0.666666667,0.222222222,0.666666667,0.222222222,all,0.040800616,0.924517097,0.988605708,,,,,,,
1,1/16/16,0,https://upload.wikimedia.org/wikipedia/commons/7/75/IMF_advanced_economies_2008.svg,https://commons.wikimedia.org/wiki/File:IMF_advanced_economies_2008.svg,,,,,,0,0.666666667,0.021818153,0,1.222222222,0.222222222,0.135802469,0.833333333,0.2,0.16,0.2,0.16,all,0.027500877,0.803333813,0.792490585,,,,,0.803333813,0.60435379,0.803333813
7,7/10/16,0,https://upload.wikimedia.org/wikipedia/commons/f/fc/U.S._Total_Deficits_vs._National_Debt_Increases_2001-2010.png,https://commons.wikimedia.org/wiki/File:U.S._Total_Deficits_vs._National_Debt_Increases_2001-2010.png,,,,,,0,0,0.023246753,0,0,0,0,1,0,0,0,0,all,0.080592784,0.872049025,0.859052075,,,,,0.872049025,0.724626428,0.727790682
34,34-26,0,https://upload.wikimedia.org/wikipedia/commons/9/97/Taliban_insurgency_in_Afghanistan_%282015%E2%80%93present%29.svg,https://commons.wikimedia.org/wiki/File:Taliban_insurgency_in_Afghanistan_%282015%E2%80%93present%29.svg,,,,,,1,2.5,0.023824212,3,0.75,0.833333333,0.083333333,1,2.5,0.75,2.5,0.75,all,0.127569045,0.915687876,0.914635476,,,,,,,
7,7/11/16,0,https://upload.wikimedia.org/wikipedia/commons/2/25/US_Employment_Statistics.svg,https://commons.wikimedia.org/wiki/File:US_Employment_Statistics.svg,,,,,,0,0.5,0.025542234,0.5,0.25,0.166666667,0.027777778,1,0.5,0.25,0.5,0.25,all,0.080592784,0.872049025,0.9767753,,,,,0.872049025,0.827478746,0.851199227
7,7/8/16,0,https://upload.wikimedia.org/wikipedia/commons/5/50/2004_Illinois_Senate_results.svg,https://commons.wikimedia.org/wiki/File:2004_Illinois_Senate_results.svg,,,,,,0,0,0.025809063,0,0,0,0,1,0,0,0,0,all,0.080592784,0.872049025,0.909520537,,,,,0.872049025,0.758713585,0.824705626
1,1/10/16,0,https://upload.wikimedia.org/wikipedia/commons/7/7d/Brain_bulbar_region.svg,https://commons.wikimedia.org/wiki/File:Brain_bulbar_region.svg,,,,,,0,0,0.026063026,0,0,0,0,0.833333333,0,0,0,0,all,0.601648053,0.974189294,0.711376132,,,,,0.974189294,0.422689712,0.267667797
31,31-9,0,https://upload.wikimedia.org/wikipedia/commons/b/b3/Medicare_and_Medicaid_GDP_Chart.png,https://commons.wikimedia.org/wiki/File:Medicare_and_Medicaid_GDP_Chart.png,,,,,,0,0.5,0.029885815,0.5,0.25,0.166666667,0.027777778,0.75,0.333333333,0.222222222,0.333333333,0.222222222,all,0.612948393,0.975101333,0.984536831,,,,,0.975101333,0.932700588,0.950166821
15,15-2,0,https://upload.wikimedia.org/wikipedia/commons/f/fd/Medicare_spending_per_capita.png,https://commons.wikimedia.org/wiki/File:Medicare_spending_per_capita.png,,,,,,0,1.5,0.030939363,1.5,0.25,0.5,0.027777778,1,1.5,0.25,1.5,0.25,all,0.626705354,0.915977749,0.993016413,,,,,0.987635448,0.962708513,0.984512341
35,35-10,0,https://upload.wikimedia.org/wikipedia/commons/2/27/Snow-cholera-map-1.jpg,https://commons.wikimedia.org/wiki/File:Snow-cholera-map-1.jpg,,,,,,0,0,0.03119772,0,0,0,0,1,0,0,0,0,all,0.218794226,0.954301368,0.662849085,,,,,0.954301368,0.406501732,0.363625277
9,9/6/16,0,https://upload.wikimedia.org/wikipedia/commons/e/e1/San_Juan_Islands_map.png,https://commons.wikimedia.org/wiki/File:San_Juan_Islands_map.png,,,,,,1,2,0.031516725,2,0.5,0.666666667,0.055555556,1,2,0.5,2,0.5,all,0.071845398,0.871456076,0.913628959,,,,,0.871456076,0.871456076,0.871456076
1,1/17/16,0,https://upload.wikimedia.org/wikipedia/commons/7/7f/Newly_industrialized_countries_2013.svg,https://commons.wikimedia.org/wiki/File:Newly_industrialized_countries_2013.svg,,,,,,0,0.166666667,0.033571903,0,0.138888889,0.055555556,0.015432099,0.833333333,0,0,0,0,all,0.027500877,0.803333813,0.619975468,,,,,0.803333813,0.620445474,0.619975468
34,34-10,0,https://upload.wikimedia.org/wikipedia/commons/a/aa/ISAF-Logo.svg,https://commons.wikimedia.org/wiki/File:ISAF-Logo.svg,,,,,,0,0.5,0.033642382,0,0.75,0.166666667,0.083333333,1,0.5,0.75,0.5,0.75,all,0.808203697,0.983170209,0.791281774,,,,,0.989893785,0.798998885,0.8180093
31,31-13,0,https://upload.wikimedia.org/wikipedia/commons/6/68/Medicare_Cost_to_GDP_Comparison_of_2009_and_2015_Trustee_Forecasts.png,https://commons.wikimedia.org/wiki/File:Medicare_Cost_to_GDP_Comparison_of_2009_and_2015_Trustee_Forecasts.png,,,,,,0,1.25,0.035305454,1,1.1875,0.416666667,0.131944444,0.75,1.333333333,1.555555556,1.333333333,1.555555556,all,0.569779408,0.950113719,0.986838561,,,,,0.967172606,0.937061371,0.941637377
